No.,Zona,Kode Kabupaten / Kota,Kabupaten / Kota,Jenis Tes,POI,Kecamatan,Desa,Lokasi Pengukuran,Event,Kecamatan > 1 (Ya/Tidak),Tanggal Pengukuran,Operator,FTP DL Attempts,FTP DL Success Attempts,FTP DL Success (%),Average FTP DL (Mbps),Median FTP DL (Mbps),Max FTP DL (Mbps),Min FTP DL (Mbps),Rank Average DL Speed (Mbps),Rank Median DL Speed (Mbps),FTP UL Attempts,FTP UL Success Attempts,FTP UL Success (%),Average FTP UL Speed (Mbps),Median FTP UL Speed (Mbps),Max FTP UL Speed (Mbps),Min FTP UL Speed (Mbps),Rank Average UL Speed (Mbps),Rank Median UL Speed (Mbps),Browsing Attemps,Browsing Success Attemps,Browsing Success (%),Average Browsing Speed (Mbps),Max Browsing Speed (Mbps),Min Browsing Speed (Mbps),Rank Browsing Speed (Mbps),Capacity DL Attempts,Capacity DL Success Attempts, Capacity Test DL Success (%),Average Capacity Test DL (Mbps),Median Capacity Test DL  (Mbps),Max Capacity Test DL  (Mbps),Min Capacity Test DL  (Mbps),Rank Average DL (Mbps),Rank Median DL (Mbps),Capacity UL Attempts,Capacity UL Success Attempts, Capacity Test UL Success (%),Average Capacity Test UL (Mbps),Median Capacity Test UL  (Mbps),Max Capacity Test UL  (Mbps),Min Capacity Test UL  (Mbps),Rank Average UL (Mbps),Rank Median UL (Mbps),Speed Test Attemps,Speed Test Success Attemps,Speed Test DL Success (%),Average Speed Test DL Speed (Mbps),Median Speed Test DL (Mbps),Max Speed Test DL (Mbps),Min Speed Test DL (Mbps),Speed Test UL Success (%),Average Speed Test UL Speed (Mbps),Median Speed Test UL (Mbps),Max Speed Test UL (Mbps),Min Speed Test UL (Mbps),Rank Average DL Speed (Mbps)2,Rank Average UL Speed (Mbps)3,Rank Median DL Speed (Mbps)4,Rank Median UL Speed (Mbps)5,Ping Attemps,Ping Success Attemps,Ping Success (%),Packet Loss (%),Average RTT Latency (ms),Persentase RTT Latency <= 250ms,Video Attempts,Video Success Attempts,Youtube SR (%),Average TTFP (s),Average TTFP > 10 Second (%),Average Visual Quality,Freezing (%),Average Jerkiness,Quality 144p (%),Quality 240p (%),Quality 360p (%),Quality 480p (%),Quality 720p (%),Quality 1080p / HD (%),Quality 1440p / 2K (%),WA Call Attempts,WA Call Blocked,WA Call Dropped,WA Call Success (%),WA Call Blocked (%),WA Call Dropped (%),WA Call Average MOS,WA Call MOS >= 3 (%),WA Call MOS <= 3 (%),WA Call Average CST,WA Call CST < 13 Sec (%),WA Message Send Attemp,WA Message Send Failed,WA Message Send Success (%),WA Message Average Duration Send (s),SMS Send (Onnet),SMS Receive < 1 Minutes (Onnet),SMS Receive< 1 Minutes (Onnet) (%),SMS Send (Offnet),SMS Receive < 1 Minutes (Offnet),SMS Receive (%) < 1 Minutes (Offnet),Call Attempts (Onnet),Blocked Call (Onnet),Dropped Call (Onnet),Success Call (%) (Onnet),Blocked Call (%) (Onnet),Dropped Call (%) (Onnet),MOS Attempts (Onnet),MOS < 3 Attempts (Onnet),Average MOS (Onnet),MOS >= 3 (Onnet) (%) ,MOS < 3 (Onnet) (%),CST Attempts (Onnet),CST Attempts < 13 Sec (Onnet),Average CST (Onnet),CST < 13 Detik (%) (Onnet),Call Attempts (Offnet),Blocked Call (Offnet),Dropped Call (Offnet),Success Call (%) (Offnet),Blocked Call (%) (Offnet),Dropped Call (%) (Offnet),MOS Attempts (Offnet),MOS < 3 Attempts (Offnet),Average MOS (Offnet),MOS >= 3 (Onnet) (%) 6,MOS < 3 (Onnet) (%)7,CST Attempts (Offnet),CST Attempts < 13 Sec (Offnet),Average CST (Offnet),CST < 13 Detik (%) (Offnet),Call Attempts,Blocked Call,Dropped Call,Success Call (%),Blocked Call (%),Dropped Call (%),MOS Attempts,MOS < 3 Attempts,Average MOS,MOS >= 3 (Onnet) (%) 8,MOS < 3 (Onnet) (%)9,CST Attempts,CST Attempts < 13 Sec,Average CST,CST < 13 Detik (%),Average SS-RSRP (Signal Strenght 5G),Category (Signal Strenght 5G),Average SS-SINR (Signal Qualty 5G),Category (Signal Qualty 5G),Average RSRP (Signal Strenght 4G),Category (Signal Strenght 4G),Average RSRQ (Signal Qualty 4G),Category (Signal Qualty 4G),Average SINR (Signal Qualty 4G),Category (Signal Qualty 4G)10,Average RSCP (Signal Strenght 3G),Category (Signal Strenght 3G),Average ECIO (Signal Quality 3G),Category (Signal Quality 3G),Average RX Level (Signal Strenght 2G),Category (Signal Strenght 2G),Average RX Qual (Signal Quality 2G),Category (Signal Quality 2G),Bad SS-RSRP Sample (5G),Total SS-RSRP Sample (5G),Bad SS-RSRP (%) (5G),Bad SS-SINR Sample (5G),Total SS-SINR Sample (5G),Bad SS-SINR (%) (5G),Bad RSRP Sample (4G),Total RSRP Sample (4G),Bad RSRP (%) (4G),Bad RSRQ Sample (4G),Total RSRQ Sample (4G),Bad RSRQ (%) (4G),Bad SINR Sample (4G),Total SINR Sample (4G),Bad SINR (%) (4G),Bad RSCP Sample (3G),Total RSCP Sample (3G),Bad RSCP (%) (3G),Bad EcIo Sample (3G),Total EcIo Sample (3G),Bad EcIo (%) (3G),Bad RxLev Sample (2G),Total RxLev Sample (2G),Bad RxLev (%) (2G),Bad RxQual Sample (2G),Total RxQual Sample (2G),Bad RxQual (%) (2G),No. data,Average FTP DL (Mbps) (2G),Average FTP UL (Mbps) (2G),Average Capacity DL (Mbps) (2G),Average Capacity UL (Mbps) (2G),Average Speed Test DL (Mbps) (2G),Average Speed Test UL (Mbps) (2G),"Average PING Latency/RTT
(ms) (2G)",Average FTP DL (Mbps) (3G),Average FTP UL (Mbps) (3G),Average Capacity DL (Mbps) (3G),Average Capacity UL (Mbps) (3G),Average Speed Test DL (Mbps) (3G),Average Speed Test UL (Mbps) (3G),"Average PING Latency/RTT
(ms) (3G)",Average FTP DL (Mbps) (4G),Average FTP UL (Mbps) (4G),Average Capacity DL (Mbps) (4G),Average Capacity UL (Mbps) (4G),Average Speed Test DL (Mbps) (4G),Average Speed Test UL (Mbps) (4G),"Average PING Latency/RTT
(ms) (4G)",Average FTP DL (Mbps) (5G),Average FTP UL (Mbps) (5G),Average Capacity DL (Mbps) (5G),Average Capacity UL (Mbps)(5G),Average Speed Test DL (Mbps) (5G),Average Speed Test UL (Mbps) (5G),"Average PING Latency/RTT
(ms) (5G)",Lat,Long
336,Sulawesi Tenggara,7471,Kota Kendari,DT,DT 0810 Kota Kendari,-,-,DT Kota Kendari,Nataru,-,01-Jan-2026,Telkomsel,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,41,32,78.05,120.43,112.50,316.00,6.72,78.05,36.96,27.60,127.00,0.01,1,1,1,1,38,33,86.84,13.16,167.24,84.21,39,31,79.49,2.03,5.13,4.19,1.03,1.26,0.00,0.00,0.00,0.00,6.45,93.55,0.00,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,-99.15,Baik,-13.04,Cukup,5.95,Kurang,No Data,No Data,No Data,No Data,-96.60,Cukup,4,Baik,0.00,0.00,No Data,0.00,0.00,No Data,2576,7277,35.40,1247,7277,17.14,4549,7119,63.90,0,0,No Data,0,0,No Data,6,166,3.61,10,19,52.63,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,104.16,31.96,157.69,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-4.023692,122.503032
337,Sulawesi Tenggara,7471,Kota Kendari,DT,DT 0810 Kota Kendari,-,-,DT Kota Kendari,Nataru,-,01-Jan-2026,XL,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,45,35,77.78,89.58,107.00,132.00,2.24,77.78,29.25,22.70,108.00,0.02,2,2,2,3,44,35,79.55,20.45,168.31,77.27,44,35,79.55,1.68,0.00,4.07,3.89,4.09,0.00,0.00,0.00,5.71,5.71,88.57,0.00,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,-100.23,Baik,-13.21,Cukup,5.96,Kurang,No Data,No Data,No Data,No Data,-78.25,Baik Sekali,3,Baik,0.00,0.00,No Data,0.00,0.00,No Data,2862,7954,35.98,1366,7954,17.17,5243,7947,65.97,0,0,No Data,0,0,No Data,2,76,2.63,4,10,40.00,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,78.38,25.59,151.05,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-4.023692,122.503032
338,Sulawesi Tenggara,7471,Kota Kendari,DT,DT 1214 Kota Kendari,-,-,DT Kota Kendari,Nataru,-,01-Jan-2026,Indosat,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,48,45,93.75,73.30,61.80,192.00,1.17,93.75,27.41,21.60,102.00,0.30,3,3,3,3,48,45,93.75,6.25,110.53,91.67,48,44,91.67,1.03,0.00,4.18,0.72,1.13,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,-97.34,Baik,-11.93,Baik,7.45,Kurang,No Data,No Data,No Data,No Data,-99.05,Cukup,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,2257,8900,25.36,1068,8900,12.00,4789,8802,54.41,0,0,No Data,0,0,No Data,0,94,0.00,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,71.68,26.22,105.83,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-4.006081,122.501628
339,Sulawesi Tenggara,7471,Kota Kendari,DT,DT 1214 Kota Kendari,-,-,DT Kota Kendari,Nataru,-,01-Jan-2026,Smartfren,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0,0,No Data,0,0,No Data,0,0,No Data,0,0,No Data,0,0,No Data,0,0,No Data,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-4.006081,122.501628
340,Sulawesi Tenggara,7471,Kota Kendari,DT,DT 1214 Kota Kendari,-,-,DT Kota Kendari,Nataru,-,01-Jan-2026,Telkomsel,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,55,43,78.18,129.81,98.90,342.00,34.90,78.18,46.86,38.20,101.00,8.03,1,2,2,2,54,45,83.33,16.67,72.64,81.48,54,44,81.48,1.18,0.00,4.20,0.28,0.60,0.00,0.00,0.00,0.00,4.55,95.45,0.00,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,-88.77,Baik Sekali,-13.05,Cukup,4.87,Kurang,No Data,No Data,No Data,No Data,-93.98,Cukup,4,Cukup,0.00,0.00,No Data,0.00,0.00,No Data,572,9439,6.06,1473,9439,15.61,6490,9260,70.09,0,0,No Data,0,0,No Data,6,179,3.35,18,34,52.94,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,115.12,41.53,66.71,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-4.006081,122.501628
341,Sulawesi Tenggara,7471,Kota Kendari,DT,DT 1214 Kota Kendari,-,-,DT Kota Kendari,Nataru,-,01-Jan-2026,XL,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,54,38,70.37,108.37,120.00,127.00,57.70,70.37,64.51,73.70,134.00,0.08,2,1,1,1,54,36,66.67,33.33,86.61,66.67,54,36,66.67,1.02,0.00,4.16,1.39,1.72,0.00,0.00,0.00,0.00,0.00,102.78,0.00,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,-85.61,Baik Sekali,-12.83,Cukup,8.14,Cukup,No Data,No Data,No Data,No Data,-95.15,Cukup,2,Baik,0.00,0.00,No Data,0.00,0.00,No Data,470,8296,5.67,1251,8296,15.08,4379,8264,52.99,0,0,No Data,0,0,No Data,0,103,0.00,1,3,33.33,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,79.19,47.14,59.96,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-4.006081,122.501628
342,Sulawesi Tenggara,7471,Kota Kendari,ST,ST Pantai Nambo 1012 Kota Kendari,-,-,ST Pantai Nambo Kota Kendari,Nataru,-,01-Jan-2026,Indosat,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,14,14,100.00,33.74,26.05,74.20,12.00,100.00,4.69,4.54,8.80,0.34,2,2,2,2,14,14,100.00,0.00,84.71,100.00,14,14,100.00,1.13,0.00,4.18,1.41,1.67,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,-110.30,Kurang,-13.93,Cukup,2.13,Kurang,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,9583,9946,96.35,3181,9946,31.98,8917,9919,89.90,0,0,No Data,0,0,No Data,0,0,No Data,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,33.74,4.69,84.71,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-4.001886,122.618266
343,Sulawesi Tenggara,7471,Kota Kendari,ST,ST Pantai Nambo 1012 Kota Kendari,-,-,ST Pantai Nambo Kota Kendari,Nataru,-,01-Jan-2026,Smartfren,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0,0,No Data,0,0,No Data,0,0,No Data,0,0,No Data,0,0,No Data,0,0,No Data,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-4.001886,122.618266
344,Sulawesi Tenggara,7471,Kota Kendari,ST,ST Pantai Nambo 1012 Kota Kendari,-,-,ST Pantai Nambo Kota Kendari,Nataru,-,01-Jan-2026,Telkomsel,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,14,12,85.71,11.35,9.65,32.60,1.01,85.71,2.25,1.89,3.90,0.86,3,3,3,3,14,14,100.00,0.00,200.71,78.57,14,3,21.43,2.25,0.00,2.30,46.00,47.72,0.00,33.33,0.00,0.00,0.00,166.67,0.00,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,-107.43,Kurang,-13.64,Cukup,-0.05,Kurang,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,6892,8245,83.59,559,8245,6.78,8163,8166,99.96,0,0,No Data,0,0,No Data,0,0,No Data,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,9.73,1.93,200.71,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-4.001886,122.618266
345,Sulawesi Tenggara,7471,Kota Kendari,ST,ST Pantai Nambo 1012 Kota Kendari,-,-,ST Pantai Nambo Kota Kendari,Nataru,-,01-Jan-2026,XL,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,14,14,100.00,50.61,49.85,70.80,37.00,100.00,5.07,4.76,10.90,1.15,1,1,1,1,14,14,100.00,0.00,88.14,100.00,14,14,100.00,1.19,0.00,4.24,0.00,0.34,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,-107.22,Kurang,-15.16,Cukup,0.59,Kurang,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,7177,9101,78.86,3493,9101,38.38,8587,9100,94.36,0,0,No Data,0,0,No Data,0,0,No Data,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,50.61,5.07,88.14,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-4.001886,122.618266
346,Sulawesi Tenggara,7471,Kota Kendari,ST,ST Tapalosa Residence 1416 Kota Kendari,-,-,ST Tapalosa Residence Kota Kendari,Nataru,-,01-Jan-2026,Indosat,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,5,5,100.00,52.12,44.10,96.00,27.60,100.00,24.29,22.00,38.60,9.03,2,1,2,1,5,5,100.00,0.00,85.60,100.00,5,5,100.00,1.05,0.00,4.25,0.00,0.32,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,-102.32,Cukup,-13.72,Cukup,5.75,Kurang,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,873,3261,26.77,573,3261,17.57,2371,3261,72.71,0,0,No Data,0,0,No Data,0,0,No Data,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,52.12,24.29,85.60,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-3.998399,122.481664
347,Sulawesi Tenggara,7471,Kota Kendari,ST,ST Tapalosa Residence 1416 Kota Kendari,-,-,ST Tapalosa Residence Kota Kendari,Nataru,-,01-Jan-2026,Smartfren,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0,0,No Data,0,0,No Data,0,0,No Data,0,0,No Data,0,0,No Data,0,0,No Data,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-3.998399,122.481664
